data_broker,model,prompting_strategy,combined_prompting_strategy,pattern_name,status,task_completion,classification_accuracy,explanation_accuracy,is_correct_classification,model_found,actual_found,verification
throtle.io,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,not found,,Incorrect,Incorrect,False,False,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No CAPTCHAs or checks blocked viewing the form; a CAPTCHA is required for submission, but we did not submit.'}"
throtle.io,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No CAPTCHAs or checks blocked viewing the form; a CAPTCHA is required for submission, but we did not submit.'}"
thebridgecorp.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,found,,Correct,Correct,True,True,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
thebridgecorp.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,not found,,Incorrect,Incorrect,False,False,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
thebridgecorp.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,found,,Correct,Correct,True,True,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
theswarm.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Incorrect,Incorrect,False,False,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'Intermittent timeouts occurred during automated navigation, but no site-side verification or access blocks (e.g., CAPTCHA) were encountered.'}"
theswarm.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,not found,,Incorrect,Incorrect,False,False,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'Intermittent timeouts occurred during automated navigation, but no site-side verification or access blocks (e.g., CAPTCHA) were encountered.'}"
theswarm.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,not found,,Incorrect,Incorrect,False,False,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'Intermittent timeouts occurred during automated navigation, but no site-side verification or access blocks (e.g., CAPTCHA) were encountered.'}"
tapad.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'reCAPTCHA present on the portal form but not interacted with; no blocking occurred during evaluation.'}"
tapad.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,not found,,Incorrect,Incorrect,False,False,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'reCAPTCHA present on the portal form but not interacted with; no blocking occurred during evaluation.'}"
tapad.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,not found,,Incorrect,Incorrect,False,False,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'reCAPTCHA present on the portal form but not interacted with; no blocking occurred during evaluation.'}"
teamdms.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No bot checks or verification gates encountered; occasional automation timeouts were not site-driven.'}"
teamdms.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,found,,Correct,Incorrect,True,True,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No bot checks or verification gates encountered; occasional automation timeouts were not site-driven.'}"
teamdms.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,not found,,Incorrect,Incorrect,False,False,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'No bot checks or verification gates encountered; occasional automation timeouts were not site-driven.'}"
trueopulence.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': True, 'static_html_findings': 'No verification steps or identity requirements described on the Privacy Policy page.', 'details': 'No bot checks or CAPTCHAs interfered with accessing the policy; no webform encountered.'}"
trueopulence.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,found,,Correct,Correct,True,True,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': True, 'static_html_findings': 'No verification steps or identity requirements described on the Privacy Policy page.', 'details': 'No bot checks or CAPTCHAs interfered with accessing the policy; no webform encountered.'}"
trueopulence.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,found,,Correct,Correct,True,True,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': True, 'static_html_findings': 'No verification steps or identity requirements described on the Privacy Policy page.', 'details': 'No bot checks or CAPTCHAs interfered with accessing the policy; no webform encountered.'}"
telesign.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'Encountered stale element/timeouts when attempting to click dropdown options in the webform; these appear to be automation interaction issues rather than site-imposed verification.'}"
telesign.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'Encountered stale element/timeouts when attempting to click dropdown options in the webform; these appear to be automation interaction issues rather than site-imposed verification.'}"
telesign.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': 'Encountered stale element/timeouts when attempting to click dropdown options in the webform; these appear to be automation interaction issues rather than site-imposed verification.'}"
techtarget.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Incorrect,Incorrect,False,False,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
techtarget.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
techtarget.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
triplelift.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,found,,Incorrect,Incorrect,False,True,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
triplelift.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,found,,Correct,Correct,True,True,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
triplelift.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,found,,Incorrect,Incorrect,False,True,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
trestleiq.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,found,,Correct,Correct,True,True,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
trestleiq.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,not found,,Incorrect,Incorrect,False,False,True,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
trestleiq.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': None, 'static_html_findings': None, 'details': None}"
taboola.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Visual Prominence,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': True, 'static_html_findings': 'DSAR form includes three required checkboxes and requires reCAPTCHA; pressing CTA without completion yields validation: ""Recaptcha requires verification.""', 'details': 'CAPTCHA present on DSAR portal; not classified as a dark pattern per instructions.'}"
taboola.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Hidden Information,found,,Incorrect,Incorrect,False,True,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': True, 'static_html_findings': 'DSAR form includes three required checkboxes and requires reCAPTCHA; pressing CTA without completion yields validation: ""Recaptcha requires verification.""', 'details': 'CAPTCHA present on DSAR portal; not classified as a dark pattern per instructions.'}"
taboola.com,gpt-5,interface_interference_regulator_role_few_shot_scenarios,Few shot + Role,Feedforward Ambiguity,not found,,Correct,Correct,True,False,False,"{'blocked': False, 'blocker_type': None, 'blocker_message': None, 'blocked_stage': None, 'static_html_checked': True, 'static_html_findings': 'DSAR form includes three required checkboxes and requires reCAPTCHA; pressing CTA without completion yields validation: ""Recaptcha requires verification.""', 'details': 'CAPTCHA present on DSAR portal; not classified as a dark pattern per instructions.'}"
