pattern_name,data_broker,time_stamp,status,file_path,is_successful,blocked,block_category
Conflicting Information,grayhairsoftware.com,20260211-003824,not found,../../browser_history_output/grayhairsoftware.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-003824,True,True,interaction_failure
Information Without Context,grayhairsoftware.com,20260211-003824,not found,../../browser_history_output/grayhairsoftware.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-003824,True,True,interaction_failure
Forced Registration,grayhairsoftware.com,20260211-003824,not found,../../browser_history_output/grayhairsoftware.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-003824,True,True,interaction_failure
Bad Defaults,grayhairsoftware.com,20260211-003824,not found,../../browser_history_output/grayhairsoftware.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-003824,True,True,interaction_failure
Choice Overload,grayhairsoftware.com,20260211-003824,not found,../../browser_history_output/grayhairsoftware.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-003824,True,True,interaction_failure
Hidden Information,outbrain.com,20260210-210008,not found,../../browser_history_output/outbrain.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-210008,True,True,navigation_failure
Visual Prominence,outbrain.com,20260210-210008,not found,../../browser_history_output/outbrain.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-210008,True,True,navigation_failure
Feedforward Ambiguity,outbrain.com,20260210-210008,not found,../../browser_history_output/outbrain.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-210008,True,True,navigation_failure
Conflicting Information,outbrain.com,20260209-055641,not found,../../browser_history_output/outbrain.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260209-055641,True,False,no_blocking
Information Without Context,outbrain.com,20260209-055641,not found,../../browser_history_output/outbrain.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260209-055641,True,False,no_blocking
Forced Registration,outbrain.com,20260209-055641,not found,../../browser_history_output/outbrain.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260209-055641,True,False,no_blocking
Bad Defaults,outbrain.com,20260209-055641,not found,../../browser_history_output/outbrain.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260209-055641,True,False,no_blocking
Choice Overload,outbrain.com,20260209-055641,not found,../../browser_history_output/outbrain.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260209-055641,True,False,no_blocking
Hidden Information,revealmobile.com,20260211-082021,not found,../../browser_history_output/revealmobile.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-082021,True,True,interaction_failure
Visual Prominence,revealmobile.com,20260211-082021,found,../../browser_history_output/revealmobile.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-082021,True,True,interaction_failure
Feedforward Ambiguity,revealmobile.com,20260211-082021,not found,../../browser_history_output/revealmobile.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-082021,True,True,interaction_failure
Hidden Information,brightcheck.com,20260213-052552,not found,../../browser_history_output/brightcheck.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-052552,True,False,no_blocking
Visual Prominence,brightcheck.com,20260213-052552,not found,../../browser_history_output/brightcheck.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-052552,True,False,no_blocking
Feedforward Ambiguity,brightcheck.com,20260213-052552,not found,../../browser_history_output/brightcheck.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-052552,True,False,no_blocking
Dead Ends,brightcheck.com,20260207-085709,not found,../../browser_history_output/brightcheck.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-085709,True,False,no_blocking
Creating Barriers,brightcheck.com,20260207-085709,not found,../../browser_history_output/brightcheck.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-085709,True,False,no_blocking
Adding Steps,brightcheck.com,20260207-085709,not found,../../browser_history_output/brightcheck.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-085709,True,False,no_blocking
Privacy Mazes,brightcheck.com,20260207-085709,not found,../../browser_history_output/brightcheck.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-085709,True,False,no_blocking
Conflicting Information,brightcheck.com,20260212-162554,not found,../../browser_history_output/brightcheck.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-162554,True,False,no_blocking
Information Without Context,brightcheck.com,20260212-162554,not found,../../browser_history_output/brightcheck.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-162554,True,False,no_blocking
Forced Registration,brightcheck.com,20260212-162554,not found,../../browser_history_output/brightcheck.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-162554,True,False,no_blocking
Bad Defaults,brightcheck.com,20260212-162554,not found,../../browser_history_output/brightcheck.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-162554,True,False,no_blocking
Choice Overload,brightcheck.com,20260212-162554,not found,../../browser_history_output/brightcheck.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-162554,True,False,no_blocking
Dead Ends,adsquare.com,20260206-233033,not found,../../browser_history_output/adsquare.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260206-233033,True,False,no_blocking
Creating Barriers,adsquare.com,20260206-233033,not found,../../browser_history_output/adsquare.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260206-233033,True,False,no_blocking
Adding Steps,adsquare.com,20260206-233033,not found,../../browser_history_output/adsquare.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260206-233033,True,False,no_blocking
Privacy Mazes,adsquare.com,20260206-233033,found,../../browser_history_output/adsquare.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260206-233033,True,False,no_blocking
Conflicting Information,adsquare.com,20260212-043625,not found,../../browser_history_output/adsquare.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-043625,True,False,no_blocking
Information Without Context,adsquare.com,20260212-043625,not found,../../browser_history_output/adsquare.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-043625,True,False,no_blocking
Forced Registration,adsquare.com,20260212-043625,not found,../../browser_history_output/adsquare.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-043625,True,False,no_blocking
Bad Defaults,adsquare.com,20260212-043625,not found,../../browser_history_output/adsquare.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-043625,True,False,no_blocking
Choice Overload,adsquare.com,20260212-043625,not found,../../browser_history_output/adsquare.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-043625,True,False,no_blocking
Hidden Information,information.com,20260212-045949,not found,../../browser_history_output/information.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-045949,True,False,no_blocking
Visual Prominence,information.com,20260212-045949,not found,../../browser_history_output/information.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-045949,True,False,no_blocking
Feedforward Ambiguity,information.com,20260212-045949,not found,../../browser_history_output/information.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-045949,True,False,no_blocking
Dead Ends,information.com,20260206-040720,not found,../../browser_history_output/information.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260206-040720,True,False,no_blocking
Creating Barriers,information.com,20260206-040720,not found,../../browser_history_output/information.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260206-040720,True,False,no_blocking
Adding Steps,information.com,20260206-040720,not found,../../browser_history_output/information.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260206-040720,True,False,no_blocking
Privacy Mazes,information.com,20260206-040720,not found,../../browser_history_output/information.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260206-040720,True,False,no_blocking
Conflicting Information,information.com,20260211-072759,not found,../../browser_history_output/information.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-072759,True,False,no_blocking
Information Without Context,information.com,20260211-072759,not found,../../browser_history_output/information.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-072759,True,False,no_blocking
Forced Registration,information.com,20260211-072759,not found,../../browser_history_output/information.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-072759,True,False,no_blocking
Bad Defaults,information.com,20260211-072759,not found,../../browser_history_output/information.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-072759,True,False,no_blocking
Choice Overload,information.com,20260211-072759,not found,../../browser_history_output/information.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-072759,True,False,no_blocking
Dead Ends,connextdigital.com,20260207-181710,found,../../browser_history_output/connextdigital.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-181710,True,False,no_blocking
Creating Barriers,connextdigital.com,20260207-181710,found,../../browser_history_output/connextdigital.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-181710,True,False,no_blocking
Adding Steps,connextdigital.com,20260207-181710,not found,../../browser_history_output/connextdigital.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-181710,True,False,no_blocking
Privacy Mazes,connextdigital.com,20260207-181710,not found,../../browser_history_output/connextdigital.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260207-181710,True,False,no_blocking
Conflicting Information,connextdigital.com,20260213-003136,not found,../../browser_history_output/connextdigital.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-003136,True,False,no_blocking
Information Without Context,connextdigital.com,20260213-003136,not found,../../browser_history_output/connextdigital.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-003136,True,False,no_blocking
Forced Registration,connextdigital.com,20260213-003136,not found,../../browser_history_output/connextdigital.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-003136,True,False,no_blocking
Bad Defaults,connextdigital.com,20260213-003136,not found,../../browser_history_output/connextdigital.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-003136,True,False,no_blocking
Choice Overload,connextdigital.com,20260213-003136,not found,../../browser_history_output/connextdigital.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-003136,True,False,no_blocking
Hidden Information,demandbase.com,20260213-210215,not found,../../browser_history_output/demandbase.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-210215,True,False,no_blocking
Visual Prominence,demandbase.com,20260213-210215,not found,../../browser_history_output/demandbase.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-210215,True,False,no_blocking
Feedforward Ambiguity,demandbase.com,20260213-210215,not found,../../browser_history_output/demandbase.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-210215,True,False,no_blocking
Conflicting Information,demandbase.com,20260213-080228,not found,../../browser_history_output/demandbase.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-080228,True,False,no_blocking
Information Without Context,demandbase.com,20260213-080228,not found,../../browser_history_output/demandbase.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-080228,True,False,no_blocking
Forced Registration,demandbase.com,20260213-080228,not found,../../browser_history_output/demandbase.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-080228,True,False,no_blocking
Bad Defaults,demandbase.com,20260213-080228,not found,../../browser_history_output/demandbase.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-080228,True,False,no_blocking
Choice Overload,demandbase.com,20260213-080228,not found,../../browser_history_output/demandbase.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-080228,True,False,no_blocking
Hidden Information,publicinfoservices.com,20260211-024930,not found,../../browser_history_output/publicinfoservices.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-024930,True,False,no_blocking
Visual Prominence,publicinfoservices.com,20260211-024930,not found,../../browser_history_output/publicinfoservices.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-024930,True,False,no_blocking
Feedforward Ambiguity,publicinfoservices.com,20260211-024930,not found,../../browser_history_output/publicinfoservices.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-024930,True,False,no_blocking
Dead Ends,publicinfoservices.com,20260204-084646,not found,../../browser_history_output/publicinfoservices.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260204-084646,True,False,no_blocking
Creating Barriers,publicinfoservices.com,20260204-084646,found,../../browser_history_output/publicinfoservices.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260204-084646,True,False,no_blocking
Adding Steps,publicinfoservices.com,20260204-084646,not found,../../browser_history_output/publicinfoservices.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260204-084646,True,False,no_blocking
